date,url,x1,x2,label,tags,지점,평균기온..C.,최저기온..C.,최고기온..C.
2018-02-12,//image.musinsa.com/mfile_s01/_street_images/41047/280.street_img_view15a83c9379cda9.jpg?20180212205744,0.025531577000000003,-0.01216218,0,"['데님재킷', '아우터', '파랑색', '데님', '스트리트', '힙합']",108,-5.8,-9.6,-1.8
2018-02-13,//image.musinsa.com/mfile_s01/_street_images/41061/280.street_img_view15a8bebc973979.jpg?20180213035509,0.00830069,-0.0035476329999999997,4,"['레더재킷', '블랙', '아우터', '검정색', '스트리트', '힙합']",108,-0.8,-7.4,4.3
2018-02-13,//image.musinsa.com/mfile_s01/_street_images/40427/280.street_img_view15a687f80e95ce.jpg?,-0.032200928,-0.026753929,1,"['코트', '체크', '아우터', '체크', '심플', '캐주얼']",108,-0.8,-7.4,4.3
2018-02-13,//image.musinsa.com/mfile_s01/_street_images/41059/280.street_img_view15a8bec97a0ee5.jpg?20180213035001,-0.008708728,-0.011381293,4,"['카디건', '베이지', '아우터', '베이지색', '유니크', '키치']",108,-0.8,-7.4,4.3
2018-02-14,//image.musinsa.com/mfile_s01/_street_images/40282/280.street_img_view15a60730d5ebab.jpg?20180112100303,0.004389158,-0.009064993,4,"['코트', '그레이', '아우터', '회색', '스트리트', '힙합']",108,3.5,-0.7,8.7
2018-02-18,//image.musinsa.com/mfile_s01/_street_images/40760/280.street_img_view15a74354064208.jpg?,-0.01365695,-0.013435441999999999,1,"['코트', '블랙', '아우터', '검정색', '포멀', '클래식']",108,-0.4,-4.9,5.2
2018-02-18,//image.musinsa.com/mfile_s01/_street_images/39496/280.street_img_view25a4b48e312afe.jpg?,-0.035723675,-0.024826317999999997,1,"['재킷', '체크', '아우터', '심플', '캐주얼']",108,-0.4,-4.9,5.2
2018-02-18,//image.musinsa.com/mfile_s01/_street_images/41115/280.street_img_view15a8e5cde96bd3.jpg?,0.008477735,-0.003288234,4,"['점퍼', '블랙', '아우터', '검정색', '스트리트', '힙합']",108,-0.4,-4.9,5.2
2018-02-19,//image.musinsa.com/mfile_s01/_street_images/44163/280.street_img_view25b0621a67ca4f.jpg?20180524133609,0.014444634,0.029011613,3,"['티셔츠', '상의', '검정색', '스트리트', '힙합']",108,1.8,-1.9,6.8
2018-02-19,//image.musinsa.com/mfile_s01/_street_images/47400/280.street_img_view15bbf1b22e2358.jpg?,0.009862147,-0.0007083110000000001,4,"['블레이저', '레오파드', '아우터', '애니멀', '스트리트', '힙합']",108,1.8,-1.9,6.8
2018-02-19,//image.musinsa.com/mfile_s01/_street_images/47292/280.street_img_view15bb73d29119d6.jpg?20181005193932,0.020403615,0.014810243999999998,3,"['스탠다드 스웨트셔츠', '멜란지 마스터', '상의', '파랑색', '스트리트', '힙합']",108,1.8,-1.9,6.8
2018-02-20,//image.musinsa.com/mfile_s01/_street_images/47912/280.street_img_view15bea331f2b12a.jpg?20181113171803,0.007891916,-0.004608281,4,"['자켓', '트러커', '아우터', '검정색', '스트리트', '힙합']",108,0.9,-2.4,5.5
2018-02-21,//image.musinsa.com/mfile_s01/_street_images/41246/280.street_img_view25a964d5b072b0.jpg?20180308090602,0.008006171,0.012711111,3,"['항공점퍼', '아우터', '흰색', '스트리트', '힙합']",108,-0.9,-4.5,4.4
