date,image,tags,temperature,cluster
2018-03-20,//image.musinsa.com/mfile_s01/_street_images/42056/280.street_img_view15ab1ff7ca05c0.jpg?20180321160906,"['셔츠', '블랙', '아우터', '검정색', '심플', '캐주얼']",4.7,0
2018-03-20,//image.musinsa.com/mfile_s01/_street_images/41976/280.street_img_view15ab34d6ac4337.jpg?20180322174601,"['블레이저', '자켓', '아우터', '갈색', '심플', '캐주얼']",4.7,0
2018-03-21,//image.musinsa.com/mfile_s01/_street_images/42143/280.street_img_view15ad46e0113e37.jpg?,"['라이더', '자켓', '아우터', '검정색', '심플', '캐주얼']",2.1,9
2018-03-21,//image.musinsa.com/mfile_s01/_street_images/42080/280.street_img_view15ab1c1f24dca1.jpg?20180321112908,"['스웨트셔츠', '퍼플', '상의', '보라색', '걸리시']",2.1,9
2018-03-22,//image.musinsa.com/mfile_s01/_street_images/42250/280.street_img_view15ab8b1e15857f.jpg?20180326175935,"['셔츠', '스트라이프', '상의', '흰색', '검정색', '스프라이트', '스트리트', '힙합']",4.9,0
2018-03-23,//image.musinsa.com/mfile_s01/_street_images/42357/280.street_img_view15ab4c69b7e578.jpg?20180330183107,"['크롭티', '상의', '검정색', '유니크', '키치']",6.1,0
2018-03-23,//image.musinsa.com/mfile_s01/_street_images/42326/280.street_img_view15ab4553c82e2e.jpg?20180323110029,"['원피스', '느와', '상의', '노란색', '빨간색', '유니크', '키치']",6.1,0
2018-03-23,//image.musinsa.com/mfile_s01/_street_images/42332/280.street_img_view15abc6b1700ff0.jpg?20180323105924,"['one piece', '비피비', '상의', '분홍색', '심플', '캐주얼']",6.1,0
2018-03-23,//image.musinsa.com/mfile_s01/_street_images/42310/280.street_img_view15ad5b70b76ccb.jpg?,"['후디', '그레이', '상의', '회색', '걸리시']",6.1,0
2018-03-23,//image.musinsa.com/mfile_s01/_street_images/42386/280.street_img_view15ab4cc7670b67.jpg?20180323190357,"['재킷', '블랙', '아우터', '검정색', '유니크', '키치']",6.1,0
2018-03-23,//image.musinsa.com/mfile_s01/_street_images/42365/280.street_img_view15ab4c87b3dc8f.jpg?20180323191710,"['항공점퍼', '아우터', '녹색', '걸리시']",6.1,0
2018-03-23,//image.musinsa.com/mfile_s01/_street_images/42383/280.street_img_view15ab4cd6b45ae3.jpg?20180323190452,"['재킷', '옐로', '그린', '아우터', '녹색', '노란색', '스트리트', '힙합']",6.1,0
2018-03-24,//image.musinsa.com/mfile_s01/_street_images/42537/280.street_img_view15ac350bbf3ad3.jpg?20180411182403,"['vest', '베스트', '아우터', '검정색', '스트리트', '힙합']",7.6,0
2018-03-24,//image.musinsa.com/mfile_s01/_street_images/42763/280.street_img_view15ab9dcdc4db35.jpg?20180327194457,"['점퍼', 'L-2B', '네이비', '아우터', '파랑색', '스트리트', '힙합']",7.6,0
2018-03-24,//image.musinsa.com/mfile_s01/_street_images/42762/280.street_img_view15ab9dd3ed2786.jpg?20180327194543,"['L-2B', '자켓', '베이지', '아우터', '베이지색', '유니크', '키치']",7.6,0
2018-03-25,//image.musinsa.com/mfile_s01/_street_images/42610/280.street_img_view15abb6cb34d846.jpg?20180404094053,"['자켓', '체크', '아우터', '체크', '심플', '캐주얼']",9.6,4
2018-03-25,//image.musinsa.com/mfile_s01/_street_images/42613/280.street_img_view15abb79851f831.jpg?20180328205032,"['라이더자켓', '블랙', '아우터', '검정색', '심플', '캐주얼']",9.6,4
2018-03-26,//image.musinsa.com/mfile_s01/_street_images/42740/280.street_img_view15ab8ac1e1be53.jpg?20180326172632,"['트렌치코트', '아우터', '검정색', '심플', '캐주얼']",11.0,4
2018-03-26,//image.musinsa.com/mfile_s01/_street_images/42750/280.street_img_view15ab8a89039f15.jpg?20180326190534,"['후디', '상의', '검정색', '스트리트', '힙합']",11.0,4
2018-03-26,//image.musinsa.com/mfile_s01/_street_images/42731/280.street_img_view15ab8ae1f600fd.jpg?20180326195350,"['셔츠', '자켓', '상의', '보라색', '스트리트', '힙합']",11.0,4
2018-03-26,//image.musinsa.com/mfile_s01/_street_images/42730/280.street_img_view15ab8a526ba152.jpg?20180326195532,"['블레이저', '자켓', '아우터', '보라색', '심플', '캐주얼']",11.0,4
2018-03-26,//image.musinsa.com/mfile_s01/_street_images/42744/280.street_img_view15ab8a9bdd4acd.jpg?20180326172553,"['후리스', '자켓', '아우터', '검정색', '스트리트', '힙합']",11.0,4
2018-03-29,//image.musinsa.com/mfile_s01/_street_images/42793/280.5abbbf812ae13img_view167.jpg?,"['재킷', '블루', '아우터', '흰색', '파랑색', '스트리트', '힙합']",15.4,8
2018-03-29,//image.musinsa.com/mfile_s01/_street_images/42795/280.street_img_view15abcbfdc79f08.jpg?,"['후디', '화이트', '상의', '흰색', '심플', '캐주얼']",15.4,8
2018-03-29,//image.musinsa.com/mfile_s01/_street_images/42796/280.street_img_view15abcbf074a1b9.jpg?,"['라이더재킷', '블랙', '아우터', '검정색', '심플', '캐주얼']",15.4,8
2018-03-30,//image.musinsa.com/mfile_s01/_street_images/42834/280.street_img_view15ac1f3600c9da.jpg?20180402214923,"['니트', '상의', '베이지색', '심플', '캐주얼']",14.8,8
2018-03-30,//image.musinsa.com/mfile_s01/_street_images/42853/280.street_img_view15abde6659a2cc.jpg?20180330182912,"['HOODIE ZIP-UP', '마크곤잘레스', '상의', '회색', '심플', '캐주얼']",14.8,8
2018-03-30,//image.musinsa.com/mfile_s01/_street_images/42855/280.street_img_view15abde39a7066b.jpg?20180330182026,"['후디', '마크곤잘레스', '상의', '회색', '걸리시']",14.8,8
2018-04-01,//image.musinsa.com/mfile_s01/_street_images/42877/280.street_img_view15ac21631d3b22.jpg?20180402210946,"['항공점퍼', '아우터', '빨간색', '심플', '캐주얼']",15.6,8
2018-04-03,//image.musinsa.com/mfile_s01/_street_images/43011/280.street_img_view25ac360c07afab.jpg?20180403104719,"['카디건', '레드', '상의', '빨간색', '스트리트', '힙합']",17.8,8
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43074/280.street_img_view15ae6ad50aaa86.jpg?20180405014359,"['데님셔츠', '상의', '데님', '스트리트', '힙합']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43083/280.street_img_view15ac5fe6383d5b.jpg?20180405023652,"['재킷', '그레이', '아우터', '회색', '심플', '캐주얼']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43100/280.street_img_view15ac5f9a033937.jpg?,"['데님재킷', '아우터', '데님', '섹시', '페미닌']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43098/280.street_img_view15ac5fa4f0560b.jpg?,"['티셔츠', '퍼플', '상의', '보라색', '걸리시']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43067/280.street_img_view15ae6ada37262d.jpg?20180430171756,"['블레이저', '아우터', '검정색', '심플', '캐주얼']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43096/280.street_img_view15ac5fad45cb6c.jpg?,"['셔츠', '레드', '상의', '빨간색', '심플', '캐주얼']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43080/280.street_img_view15ac5ff526ba02.jpg?,"['라이더자켓', '블랙', '아우터', '스트리트', '힙합']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43091/280.street_img_view15ac5fc23a55af.jpg?,"['셔츠', '화이트', '상의', '흰색', '포멀', '클래식']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43103/280.street_img_view15ac6dab9576dd.jpg?20180406112640,"['후디', '화이트', '상의', '흰색', '스트리트', '힙합']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43068/280.street_img_view15ae6ad7cb5656.jpg?20180430172301,"['셔츠', '상의', '노란색', '심플', '캐주얼']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43090/280.street_img_view15ac5fc59860be.jpg?20180405153237,"['재킷', '블랙', '아우터', '검정색', '스트리트', '힙합']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43102/280.street_img_view15ac5f9139118f.jpg?,"['원피스', '화이트', '상의', '흰색', '심플', '캐주얼']",7.6,0
2018-04-05,//image.musinsa.com/mfile_s01/_street_images/43087/280.street_img_view15ac5fd45bd487.jpg?,"['티셔츠', '레드', '상의', '빨간색', '심플', '캐주얼']",7.6,0
2018-04-08,//image.musinsa.com/mfile_s01/_street_images/43140/280.street_img_view15ae6a93da710b.jpg?,"['트랙자켓', '아우터', '기타컬러', '스트리트', '힙합']",3.9,0
2018-04-08,//image.musinsa.com/mfile_s01/_street_images/43168/280.street_img_view15ae6a897ec9a0.jpg?,"['후디', '상의', '검정색', '걸리시']",3.9,0
2018-04-08,//image.musinsa.com/mfile_s01/_street_images/43168/280.street_img_view25ae6a8a7b09d4.jpg?,"['원피스', '상의', '기타패턴', '걸리시']",3.9,0
2018-04-09,//image.musinsa.com/mfile_s01/_street_images/43193/280.street_img_view15ae6a5d280424.jpg?,"['데님', '자켓', '아우터', '데님', '심플', '캐주얼']",7.9,0
2018-04-09,//image.musinsa.com/mfile_s01/_street_images/43175/280.street_img_view15ae6a7f43b6d3.jpg?,"['피케셔츠', '상의', '검정색', '스트리트', '힙합']",7.9,0
2018-04-10,//image.musinsa.com/mfile_s01/_street_images/43274/280.street_img_view15acd9385d2410.jpg?,"['스웨트셔츠', '핑크', '상의', '분홍색', '스트리트', '힙합']",15.1,8
2018-04-10,//image.musinsa.com/mfile_s01/_street_images/43247/280.street_img_view15acc48cec3de3.jpg?,"['재킷', '화이트', '아우터', '흰색', '스트리트', '힙합']",15.1,8
2018-04-10,//image.musinsa.com/mfile_s01/_street_images/43242/280.street_img_view15acc4b4075d11.jpg?,"['라이더스재킷', '블랙', '아우터', '검정색', '스트리트', '힙합']",15.1,8
2018-04-10,//image.musinsa.com/mfile_s01/_street_images/43266/280.street_img_view15acd8f42a7fe7.jpg?,"['블라우스', '화이트', '상의', '흰색', '걸리시']",15.1,8
2018-04-10,//image.musinsa.com/mfile_s01/_street_images/43254/280.street_img_view15acc459d5f6a7.jpg?20180418151550,"['카디건', '스트라이프', '아우터', '파랑색', '스프라이트', '심플', '캐주얼']",15.1,8
2018-04-12,//image.musinsa.com/mfile_s01/_street_images/43362/280.street_img_view15acf24b5bdb97.jpg?,"['셔츠', '블랙', '상의', '검정색', '심플', '캐주얼']",13.3,4
2018-04-12,//image.musinsa.com/mfile_s01/_street_images/43359/280.street_img_view15acf255f386f1.jpg?,"['자켓', '체크', '아우터', '체크', '심플', '캐주얼']",13.3,4
2018-04-12,//image.musinsa.com/mfile_s01/_street_images/43343/280.street_img_view15acf337dba42f.jpg?,"['자켓', '카모', '아우터', '카모', '스트리트', '힙합']",13.3,4
2018-04-12,//image.musinsa.com/mfile_s01/_street_images/43374/280.street_img_view15ad075900920b.jpg?20180413185901,"['리플렉티브 반팔티', '어텐션로우', '상의', '녹색', '유니크', '키치']",13.3,4
2018-04-12,//image.musinsa.com/mfile_s01/_street_images/43348/280.street_img_view25acf334a372c4.jpg?,"['아노락', '체크', '아우터', '체크', '스트리트', '힙합']",13.3,4
2018-04-12,//image.musinsa.com/mfile_s01/_street_images/43372/280.street_img_view15ad07723e2404.jpg?20180413190516,"['스트라이프 셔츠', '어텐션로우', '상의', '스프라이트', '걸리시']",13.3,4
2018-04-16,//image.musinsa.com/mfile_s01/_street_images/43437/280.street_img_view15ad5bc887cd7c.jpg?,"['블라우스', '레드', '상의', '빨간색', '걸리시']",11.6,4
2018-04-17,//image.musinsa.com/mfile_s01/_street_images/43482/280.street_img_view15ad70b8503ae1.jpg?,"['항공점퍼', '오렌지', '아우터', '주황색', '심플', '캐주얼']",12.9,4
2018-04-17,//image.musinsa.com/mfile_s01/_street_images/43479/280.street_img_view15ad70dfb49d95.jpg?,"['스웨트셔츠', '화이트', '상의', '흰색', '스트리트', '힙합']",12.9,4
2018-04-18,//image.musinsa.com/mfile_s01/_street_images/43505/280.street_img_view15ad96fdf05cfd.jpg?20180420151914,"['HGT18SPO2', '해브어굿타임', '상의', '심플', '캐주얼']",12.4,4
2018-04-19,//image.musinsa.com/mfile_s01/_street_images/43543/280.street_img_view15ad82fb8725c6.jpg?,"['티셔츠', '블랙', '상의', '검정색', '스트리트', '힙합']",14.0,4
2018-04-19,//image.musinsa.com/mfile_s01/_street_images/43534/280.street_img_view15ad830e31733d.jpg?20180504093330,"['셔츠', '스트라이프', '상의', '스프라이트', '유니크', '키치']",14.0,4
2018-04-19,//image.musinsa.com/mfile_s01/_street_images/43550/280.street_img_view15ad95695ef4d7.jpg?20180420151516,"['HGT18SCN1', '해브어굿타임', '상의', '검정색', '심플', '캐주얼']",14.0,4
2018-04-19,//image.musinsa.com/mfile_s01/_street_images/43521/280.street_img_view15ad8329bd8425.jpg?,"['재킷', '패턴', '아우터', '분홍색', '심플', '캐주얼']",14.0,4
2018-04-19,//image.musinsa.com/mfile_s01/_street_images/43555/280.street_img_view15ad951f9c2534.jpg?20180420150829,"['HGT18SST00', '해브어굿타임', '상의', '녹색', '심플', '캐주얼']",14.0,4
2018-04-22,//image.musinsa.com/mfile_s01/_street_images/44186/280.street_img_view15af939144f89c.jpg?20180514162210,"['셔츠', '블랙', '상의', '검정색', '심플', '캐주얼']",15.5,8
2018-04-22,//image.musinsa.com/mfile_s01/_street_images/44182/280.street_img_view15afaacc5903fc.jpg?,"['후디', '화이트', '상의', '흰색', '심플', '캐주얼']",15.5,8
2018-04-23,//image.musinsa.com/mfile_s01/_street_images/43612/5add5bf34b136img_view1100.jpg?,"['티셔츠', '블랙', '상의', '검정색', '심플', '캐주얼']",9.3,4
2018-04-24,//image.musinsa.com/mfile_s01/_street_images/43657/280.street_img_view15adf06e9c4e9f.jpg?20180424133107,"['재킷', '체크', '아우터', '체크', '심플', '캐주얼']",12.1,4
2018-04-25,//image.musinsa.com/mfile_s01/_street_images/43712/280.street_img_view15ae1558cc6df1.jpg?,"['항공점퍼', '블랙', '아우터', '검정색', '심플', '캐주얼']",14.6,8
2018-04-25,//image.musinsa.com/mfile_s01/_street_images/43711/280.street_img_view15ae155b79e03b.jpg?,"['코트', '베이지', '아우터', '베이지색', '스트리트', '힙합']",14.6,8
2018-04-26,//image.musinsa.com/mfile_s01/_street_images/43776/280.street_img_view15ae2fe5aa94c2.jpg?,"['아노락', '블랙', '상의', '검정색', '심플', '캐주얼']",14.9,8
2018-04-26,//image.musinsa.com/mfile_s01/_street_images/43766/280.street_img_view15ae301172d0ab.jpg?,"['재킷', '블랙', '아우터', '흰색', '검정색', '스트리트', '힙합']",14.9,8
2018-04-27,//image.musinsa.com/mfile_s01/_street_images/43794/280.street_img_view15ae2f19a53223.jpg?,"['티셔츠', '블랙', '상의', '검정색', '스프라이트', '스트리트', '힙합']",15.7,8
2018-04-28,//image.musinsa.com/mfile_s01/_street_images/43804/280.street_img_view15aebfcf6cf124.jpg?,"['셔츠', '핑크', '상의', '분홍색', '스프라이트', '걸리시']",15.4,8
2018-05-01,//image.musinsa.com/mfile_s01/_street_images/43894/280.street_img_view15ae9594f38708.jpg?20180502155537,"['S/S COOPER TEE', '커버낫', '상의', '흰색', '모델', '심플', '캐주얼']",20.4,6
2018-05-01,//image.musinsa.com/mfile_s01/_street_images/43887/280.street_img_view15ae95e6d423f7.jpg?20180503103353,"['반팔티셔츠', '필루미네이트', '상의', '스프라이트', '학생', '심플', '캐주얼']",20.4,6
2018-05-01,//image.musinsa.com/mfile_s01/_street_images/43888/280.street_img_view15ae95dd592906.jpg?20180502155949,"['셔츠 테일 티셔츠', '로맨틱크라운', '상의', '흰색', '파랑색', '모델', '심플', '캐주얼']",20.4,6
2018-05-01,//image.musinsa.com/mfile_s01/_street_images/43868/280.street_img_view15af57032a1765.jpg?,"['체크', '셔츠', '상의', '체크', '심플', '캐주얼']",20.4,6
2018-05-01,//image.musinsa.com/mfile_s01/_street_images/43885/280.street_img_view15aeaf908392ed.jpg?,"['블레이저', '블랙', '아우터', '검정색', '심플', '캐주얼']",20.4,6
2018-05-01,//image.musinsa.com/mfile_s01/_street_images/43893/280.street_img_view15ae95a93c294f.jpg?20180502155618,"['GRAPHIC TEE', '디아프바인', '상의', '검정색', '모델', '유니크', '키치']",20.4,6
2018-05-01,//image.musinsa.com/mfile_s01/_street_images/43870/280.street_img_view15af5700ccc216.jpg?,"['베스트', '워크', '아우터', '베이지색', '워크', '밀리터리']",20.4,6
2018-05-01,//image.musinsa.com/mfile_s01/_street_images/43889/280.street_img_view15ae95d300480e.jpg?20180502155925,"['티셔츠', '세인트페인', '상의', '검정색', '모델', '심플', '캐주얼']",20.4,6
2018-05-02,//image.musinsa.com/mfile_s01/_street_images/43916/280.street_img_view15ae95f2c0e240.jpg?20180502155116,"['로고 티셔츠', '타게토', '상의', '보라색', '학생', '걸리시']",15.1,8
2018-05-02,//image.musinsa.com/mfile_s01/_street_images/43909/280.street_img_view15ae957d80f198.jpg?20180502155503,"['로고 반팔티셔츠', '아웃도어프로덕트', '상의', '검정색', '모델', '심플', '캐주얼']",15.1,8
2018-05-02,//image.musinsa.com/mfile_s01/_street_images/43915/280.street_img_view15ae947aa50641.jpg?20180502155153,"['티셔츠', '인스턴트펑크', '상의', '보라색', '학생', '스트리트', '힙합']",15.1,8
2018-05-02,//image.musinsa.com/mfile_s01/_street_images/43913/280.street_img_view15ae94975c8f90.jpg?20180502155255,"['BURNING Office 1/2 T-shirt', '버닝', '상의', '모델', '스트리트', '힙합']",15.1,8
2018-05-02,//image.musinsa.com/mfile_s01/_street_images/43911/280.street_img_view15ae94c6d7f5b5.jpg?20180502155355,"['CW234', '아디다스', '상의', '흰색', '검정색', '모델', '스트리트', '힙합']",15.1,8
2018-05-03,//image.musinsa.com/mfile_s01/_street_images/43935/280.street_img_view15aeaf5a04c2a7.jpg?,"['티셔츠', '화이트', '상의', '흰색', '스트리트', '힙합']",11.2,4
2018-05-03,//image.musinsa.com/mfile_s01/_street_images/43946/280.street_img_view15aeaf315c3134.jpg?,"['셔츠', '네이비', '상의', '파랑색', '심플', '캐주얼']",11.2,4
2018-05-04,//image.musinsa.com/mfile_s01/_street_images/43975/280.street_img_view15aec05012467b.jpg?,"['원피스', '체크', '상의', '체크', '유니크', '키치']",14.1,4
2018-05-07,//image.musinsa.com/mfile_s01/_street_images/43984/280.street_img_view15af14fdf6ed99.jpg?,"['티셔츠', '화이트', '상의', '흰색', '스트리트', '힙합']",19.2,6
2018-05-07,//image.musinsa.com/mfile_s01/_street_images/44007/280.street_img_view15af14bf1252fe.jpg?,"['원피스', '패턴', '상의', '체크', '걸리시']",19.2,6
2018-05-08,//image.musinsa.com/mfile_s01/_street_images/44024/280.street_img_view15af14b88a988a.jpg?,"['트랙탑', '화이트', '상의', '흰색', '섹시', '페미닌']",17.5,8
2018-05-08,//image.musinsa.com/mfile_s01/_street_images/44023/280.street_img_view15af14bbf77923.jpg?,"['재킷', '블루', '아우터', '파랑색', '유니크', '키치']",17.5,8
2018-05-09,//image.musinsa.com/mfile_s01/_street_images/44054/280.street_img_view15af2da946c0d5.jpg?20180509205748,"['로고 티셔츠', '키르시', '상의', '검정색', '심플', '캐주얼']",15.7,8
2018-05-09,//image.musinsa.com/mfile_s01/_street_images/44051/280.street_img_view15b357eca503c0.jpg?20180509210015,"['TAILGATE TEE', '프리즘웍스', '상의', '회색', '카모', '모델', '섹시', '페미닌']",15.7,8
2018-05-09,//image.musinsa.com/mfile_s01/_street_images/44055/280.street_img_view15af2da18b0698.jpg?20180518153257,"['티셔츠', '드러그 위드아웃 사이드 이팩트', '상의', '검정색', '아티스트', '뮤지션', '걸리시']",15.7,8
2018-05-10,//image.musinsa.com/mfile_s01/_street_images/44121/280.street_img_view15afc089b671e4.jpg?20180517105924,"['화이트', '티셔츠', '상의', '흰색', '심플', '캐주얼']",15.4,8
2018-05-10,//image.musinsa.com/mfile_s01/_street_images/44102/280.street_img_view15afc098c99167.jpg?,"['크롭', '티셔츠', '상의', '흰색', '스트리트', '힙합']",15.4,8
2018-05-11,//image.musinsa.com/mfile_s01/_street_images/44148/280.street_img_view15af939ce44b89.jpg?,"['티셔츠', '화이트', '상의', '흰색', '심플', '캐주얼']",16.1,8
2018-05-11,//image.musinsa.com/mfile_s01/_street_images/44149/280.street_img_view15afc063196138.jpg?,"['크롭티', '상의', '흰색', '섹시', '페미닌']",16.1,8
2018-05-11,//image.musinsa.com/mfile_s01/_street_images/44159/280.street_img_view15afc04ea762f4.jpg?20180517103144,"['셔츠', '상의', '주황색', '심플', '캐주얼']",16.1,8
2018-05-11,//image.musinsa.com/mfile_s01/_street_images/44163/280.street_img_view25b0621a67ca4f.jpg?20180524133609,"['티셔츠', '상의', '검정색', '스트리트', '힙합']",16.1,8
2018-05-13,//image.musinsa.com/mfile_s01/_street_images/44192/280.street_img_view15af9389055b6b.jpg?,"['셔츠', '심플', '블랙', '상의', '검정색', '심플', '캐주얼']",15.8,8
2018-05-14,//image.musinsa.com/mfile_s01/_street_images/44223/280.street_img_view15af9375a36c43.jpg?20180514103516,"['티셔츠', '프린트', '상의', '검정색', '기타패턴', '스트리트', '힙합']",18.2,6
2018-05-14,//image.musinsa.com/mfile_s01/_street_images/44193/280.street_img_view15b0623189309b.jpg?,"['블라우스', 'blouse', '상의', '주황색', '심플', '캐주얼']",18.2,6
2018-05-14,//image.musinsa.com/mfile_s01/_street_images/44170/280.street_img_view15b062267df4bf.jpg?,"['크롭티', '상의', '베이지색', '심플', '캐주얼']",18.2,6
2018-05-14,//image.musinsa.com/mfile_s01/_street_images/44175/280.street_img_view15afc03e7aa6c8.jpg?,"['반팔', '티셔츠', '네온', '상의', '노란색', '스트리트', '힙합']",18.2,6
2018-05-15,//image.musinsa.com/mfile_s01/_street_images/44238/280.street_img_view15afaab4a4c553.jpg?,"['재킷', '블랙', '상의', '검정색', '심플', '캐주얼']",23.2,1
2018-05-15,//image.musinsa.com/mfile_s01/_street_images/44252/280.street_img_view15afaa0dd7156d.jpg?20180515122825,"['티셔츠', '화이트', '상의', '흰색', '유니크', '키치']",23.2,1
2018-05-15,//image.musinsa.com/mfile_s01/_street_images/44256/280.street_img_view15afa9d55d117b.jpg?20180515124051,"['후디', '구찌', '베이지', '상의', '베이지색', '심플', '캐주얼']",23.2,1
2018-05-15,//image.musinsa.com/mfile_s01/_street_images/44239/280.street_img_view15afaaaea38c9a.jpg?,"['재킷', '블랙', '아우터', '검정색', '심플', '캐주얼']",23.2,1
2018-05-15,//image.musinsa.com/mfile_s01/_street_images/44251/280.street_img_view15afaa342aab16.jpg?,"['슬리브리스', '화이트', '상의', '흰색', '스트리트', '힙합']",23.2,1
2018-05-15,//image.musinsa.com/mfile_s01/_street_images/44244/280.street_img_view15afaa9418f0e3.jpg?,"['셔츠', '화이트', '상의', '흰색', '걸리시']",23.2,1
2018-05-15,//image.musinsa.com/mfile_s01/_street_images/44249/280.street_img_view15afaa3fc34271.jpg?,"['티셔츠', '화이트', '상의', '흰색', '스트리트', '힙합']",23.2,1
2018-05-16,//image.musinsa.com/mfile_s01/_street_images/44276/280.street_img_view15b062ac67c104.jpg?,"['스웻셔츠', '상의', '심플', '캐주얼']",22.3,1
2018-05-16,//image.musinsa.com/mfile_s01/_street_images/44297/280.street_img_view15afbdf3558109.jpg?20180516171546,"['코니 스피드', '챠리앤코', '상의', '흰색', '심플', '캐주얼']",22.3,1
2018-05-16,//image.musinsa.com/mfile_s01/_street_images/44266/280.street_img_view15b063da31a814.jpg?,"['크롭티', '상의', '검정색', '심플', '캐주얼']",22.3,1
2018-05-16,//image.musinsa.com/mfile_s01/_street_images/44295/280.street_img_view15afbe0b827869.jpg?20180516171709,"['롱슬리브', '챠리앤코', '상의', '흰색', '스트리트', '힙합']",22.3,1
2018-05-16,//image.musinsa.com/mfile_s01/_street_images/44289/280.street_img_view15afbe6427784d.jpg?20180516172126,"['코니 스피드', '챠리앤코', '상의', '분홍색', '걸리시']",22.3,1
2018-05-18,//image.musinsa.com/mfile_s01/_street_images/44341/280.street_img_view15b0250f3d8c12.jpg?,"['반팔티셔츠', '블랙', '상의', '검정색', '스트리트', '힙합']",16.3,8
2018-05-18,//image.musinsa.com/mfile_s01/_street_images/44338/280.street_img_view15b025e453bb5e.jpg?,"['반팔티셔츠', '화이트', '상의', '흰색', '스트리트', '힙합']",16.3,8
2018-05-20,//image.musinsa.com/mfile_s01/_street_images/44349/280.street_img_view15b024f42ee3d1.jpg?,"['크롭티', '그레이', '상의', '회색', '스트리트', '힙합']",17.0,8
2018-05-21,//image.musinsa.com/mfile_s01/_street_images/44368/280.street_img_view15b023379e6acd.jpg?,"['자켓', '블랙', '아우터', '검정색', '심플', '캐주얼']",17.8,8
2018-05-21,//image.musinsa.com/mfile_s01/_street_images/44364/280.street_img_view25b02342d41dd9.jpg?,"['셔츠', '상의', '녹색', '스트리트', '힙합']",17.8,8
2018-05-21,//image.musinsa.com/mfile_s01/_street_images/44434/280.street_img_view15b04ec0121407.jpg?,"['셔츠', '그레이', '상의', '검정색', '심플', '캐주얼']",17.8,8
2018-05-21,//image.musinsa.com/mfile_s01/_street_images/44378/280.street_img_view15b025ec259fdd.jpg?,"['크롭티', '블랙', '상의', '검정색', '스트리트', '힙합']",17.8,8
2018-05-21,//image.musinsa.com/mfile_s01/_street_images/44360/280.street_img_view15b02353ed3698.jpg?,"['블레이저', '블랙', '아우터', '검정색', '심플', '캐주얼']",17.8,8
2018-05-21,//image.musinsa.com/mfile_s01/_street_images/44369/280.street_img_view15b0233264f778.jpg?,"['티셔츠', '핑크', '상의', '분홍색', '스트리트', '힙합']",17.8,8
2018-05-22,//image.musinsa.com/mfile_s01/_street_images/44436/280.street_img_view15b04e9cb620fc.jpg?,"['티셔츠', '화이트', '상의', '흰색', '심플', '캐주얼']",18.1,6
2018-05-22,//image.musinsa.com/mfile_s01/_street_images/44443/280.street_img_view15b04edab8cbc3.jpg?,"['롱셔츠', '화이트', '상의', '흰색', '심플', '캐주얼']",18.1,6
2018-05-22,//image.musinsa.com/mfile_s01/_street_images/44442/280.street_img_view15b04edbdf2e4b.jpg?,"['티셔츠', '레오파드', '상의', '애니멀', '섹시', '페미닌']",18.1,6
2018-05-22,//image.musinsa.com/mfile_s01/_street_images/44395/280.street_img_view15b0b925b1ee54.jpg?,"['반팔셔츠', '화이트', '상의', '흰색', '심플', '캐주얼']",18.1,6
2018-05-22,//image.musinsa.com/mfile_s01/_street_images/44392/280.street_img_view15b0b91c72b90d.jpg?,"['티셔츠', '화이트', '상의', '흰색', '심플', '캐주얼']",18.1,6
2018-05-23,//image.musinsa.com/mfile_s01/_street_images/44419/280.street_img_view15b04f010791bf.jpg?,"['티셔츠', '레드', '상의', '빨간색', '스트리트', '힙합']",17.3,8
2018-05-23,//image.musinsa.com/mfile_s01/_street_images/44461/280.street_img_view15b04ec8496fe3.jpg?,"['티셔츠', '스트라이프', '상의', '스프라이트', '심플', '캐주얼']",17.3,8
2018-05-23,//image.musinsa.com/mfile_s01/_street_images/44462/280.street_img_view15b0e10e86fbce.jpg?,"['티셔츠', '상의', '검정색', '심플', '캐주얼']",17.3,8
2018-05-23,//image.musinsa.com/mfile_s01/_street_images/44405/280.street_img_view15b0b98fd1c615.jpg?,"['원피스', '스트라이프', '상의', '스프라이트', '유니크', '키치']",17.3,8
2018-05-23,//image.musinsa.com/mfile_s01/_street_images/44422/280.street_img_view15b04efa0e7142.jpg?,"['블레이저', '그레이', '아우터', '회색', '심플', '캐주얼']",17.3,8
2018-05-23,//image.musinsa.com/mfile_s01/_street_images/44457/280.street_img_view15b04ed182d7aa.jpg?,"['브라탑', '블랙', '상의', '검정색', '섹시', '페미닌']",17.3,8
